degree,strength,betweenness,betweenness_w,closeness,closeness_w,cities,dates
0.7246376811594203,0.7391304347826086,0.6014492753623188,0.6086956521739131,0.6014492753623188,0.6231884057971014,Cabo Frio/RJ,2020-04-07
0.7266187050359713,0.7338129496402878,0.60431654676259,0.60431654676259,0.60431654676259,0.6330935251798561,Piumhi/MG,2020-04-07
0.7285714285714285,0.7357142857142858,0.6071428571428571,0.6,0.6,0.6357142857142857,Barretos/SP,2020-04-07
0.7375886524822695,0.7446808510638298,0.6028368794326241,0.6028368794326241,0.6028368794326241,0.6382978723404256,Corumbá/MS,2020-04-07
0.7464788732394366,0.7535211267605634,0.5985915492957746,0.5985915492957746,0.6056338028169014,0.6408450704225352,Primavera do Leste/MT,2020-04-07
0.7482517482517482,0.7482517482517482,0.6083916083916084,0.6083916083916084,0.6153846153846154,0.6503496503496503,Manicoré/AM,2020-04-08
0.7569444444444444,0.7569444444444444,0.6111111111111112,0.6180555555555556,0.625,0.6597222222222222,Tabatinga/AM,2020-04-08
0.7586206896551724,0.7586206896551724,0.6206896551724138,0.6275862068965518,0.6344827586206897,0.6689655172413793,Gurupi/TO,2020-04-08
0.7671232876712328,0.7671232876712328,0.6301369863013698,0.636986301369863,0.6438356164383562,0.678082191780822,Presidente Prudente/SP,2020-04-08
0.7687074829931972,0.7619047619047619,0.6326530612244898,0.6394557823129252,0.6462585034013606,0.6802721088435374,Toledo/PR,2020-04-08
0.777027027027027,0.7702702702702703,0.6351351351351351,0.6351351351351351,0.6486486486486487,0.6824324324324325,Paraty/RJ,2020-04-09
0.7785234899328859,0.7718120805369127,0.6375838926174496,0.6308724832214765,0.6510067114093959,0.6845637583892618,Caçador/SC,2020-04-09
0.7866666666666666,0.78,0.64,0.64,0.66,0.6866666666666666,Tefé/AM,2020-04-10
0.7947019867549668,0.7880794701986755,0.6423841059602649,0.6490066225165563,0.6688741721854304,0.695364238410596,Maués/AM,2020-04-10
0.8026315789473685,0.7894736842105263,0.6513157894736842,0.6578947368421053,0.6776315789473685,0.6907894736842105,Serra Talhada/PE,2020-04-10
0.8104575163398693,0.7908496732026143,0.6601307189542484,0.6666666666666666,0.6862745098039216,0.6928104575163399,Cruzeiro do Sul/AC,2020-04-13
0.8116883116883117,0.7922077922077922,0.6688311688311688,0.6753246753246753,0.6948051948051948,0.7012987012987013,Conceição do Araguaia/PA,2020-04-13
0.8193548387096774,0.8,0.6774193548387096,0.6838709677419355,0.7032258064516129,0.7096774193548387,Lábrea/AM,2020-04-14
0.8269230769230769,0.8076923076923077,0.6858974358974359,0.6923076923076923,0.7115384615384616,0.717948717948718,Óbidos/PA,2020-04-14
0.8280254777070064,0.8089171974522293,0.6942675159235668,0.7006369426751592,0.7133757961783439,0.7197452229299363,Bom Jesus da Lapa/BA,2020-04-14
0.8354430379746836,0.8164556962025317,0.7025316455696202,0.7088607594936709,0.7215189873417721,0.7215189873417721,Una/BA,2020-04-14
0.8364779874213837,0.8238993710691824,0.710691823899371,0.7169811320754716,0.7232704402515723,0.7295597484276729,Araxá/MG,2020-04-14
0.8375,0.825,0.71875,0.725,0.73125,0.7375,Passos/MG,2020-04-14
0.84472049689441,0.8322981366459627,0.7204968944099379,0.7267080745341615,0.7329192546583851,0.7391304347826086,Pontes e Lacerda/MT,2020-04-14
0.845679012345679,0.8395061728395061,0.7283950617283951,0.7345679012345679,0.7407407407407407,0.7469135802469136,Monte Alegre/PA,2020-04-15
0.852760736196319,0.8466257668711656,0.7361963190184049,0.7423312883435583,0.7484662576687117,0.754601226993865,Laranjal do Jari/AP,2020-04-15
0.8536585365853658,0.8475609756097561,0.7439024390243902,0.75,0.7560975609756098,0.7621951219512195,Juruti/PA,2020-04-15
0.8545454545454545,0.8545454545454545,0.7515151515151515,0.7575757575757576,0.7636363636363637,0.7696969696969697,Tauá/CE,2020-04-15
0.8554216867469879,0.8554216867469879,0.7590361445783133,0.7650602409638554,0.7710843373493976,0.7771084337349398,Almenara/MG,2020-04-15
0.8622754491017964,0.8622754491017964,0.7664670658682635,0.7724550898203593,0.7784431137724551,0.7844311377245509,Carauari/AM,2020-04-16
0.8630952380952381,0.8630952380952381,0.7738095238095238,0.7797619047619048,0.7857142857142857,0.7857142857142857,Coari/AM,2020-04-17
0.863905325443787,0.863905325443787,0.7810650887573964,0.7869822485207101,0.7928994082840237,0.7928994082840237,Valença/BA,2020-04-17
0.8647058823529412,0.8647058823529412,0.788235294117647,0.788235294117647,0.8,0.8,Guaxupé/MG,2020-04-17
0.8596491228070176,0.8596491228070176,0.7953216374269005,0.7953216374269005,0.8070175438596491,0.8070175438596491,Santa Isabel do Rio Negro/AM,2020-04-18
0.8604651162790697,0.8604651162790697,0.8023255813953488,0.8023255813953488,0.813953488372093,0.813953488372093,Guanambi/BA,2020-04-18
0.861271676300578,0.861271676300578,0.8034682080924855,0.8034682080924855,0.815028901734104,0.8208092485549133,Barra do Garças/MT,2020-04-18
0.8620689655172413,0.8620689655172413,0.8103448275862069,0.8103448275862069,0.8218390804597702,0.8275862068965517,Viçosa/MG,2020-04-19
0.8685714285714285,0.8685714285714285,0.8171428571428572,0.8171428571428572,0.8285714285714286,0.8342857142857143,Oriximiná/PA,2020-04-20
0.8693181818181818,0.8693181818181818,0.8238636363636364,0.8238636363636364,0.8352272727272727,0.8409090909090909,Breves/PA,2020-04-20
0.8757062146892656,0.8757062146892656,0.8305084745762712,0.8305084745762712,0.8418079096045198,0.847457627118644,Paulo Afonso/BA,2020-04-21
0.8764044943820225,0.8764044943820225,0.8370786516853933,0.8370786516853933,0.848314606741573,0.848314606741573,Barcelos/AM,2020-04-22
0.8715083798882681,0.8715083798882681,0.8435754189944135,0.8435754189944135,0.8491620111731844,0.8491620111731844,Redenção/PA,2020-04-22
0.8722222222222222,0.8722222222222222,0.85,0.85,0.85,0.85,Pedreiras/MA,2020-04-22
0.8674033149171271,0.8674033149171271,0.856353591160221,0.856353591160221,0.850828729281768,0.850828729281768,Teófilo Otoni/MG,2020-04-22
0.8681318681318682,0.8681318681318682,0.8626373626373627,0.8626373626373627,0.8516483516483516,0.8571428571428571,Alenquer/PA,2020-04-23
0.8743169398907104,0.8743169398907104,0.8688524590163934,0.8688524590163934,0.8579234972677595,0.8633879781420765,Confresa/MT,2020-04-23
0.8695652173913043,0.8695652173913043,0.875,0.875,0.8641304347826086,0.8641304347826086,Codó/MA,2020-04-23
0.8756756756756757,0.8756756756756757,0.8810810810810811,0.8810810810810811,0.8702702702702703,0.8702702702702703,Fonte Boa/AM,2020-04-24
0.8763440860215054,0.8763440860215054,0.8870967741935484,0.8870967741935484,0.8763440860215054,0.8763440860215054,Porto de Moz/PA,2020-04-24
0.8823529411764706,0.8823529411764706,0.893048128342246,0.893048128342246,0.8823529411764706,0.8770053475935828,Paragominas/PA,2020-04-24
0.8882978723404256,0.8882978723404256,0.898936170212766,0.898936170212766,0.8829787234042553,0.8829787234042553,São Benedito/CE,2020-04-24
0.8941798941798942,0.8941798941798942,0.9047619047619048,0.9047619047619048,0.8888888888888888,0.8888888888888888,Humaitá/AM,2020-04-26
0.9,0.9,0.9105263157894737,0.9105263157894737,0.8947368421052632,0.8947368421052632,Borba/AM,2020-04-27
0.9057591623036649,0.9057591623036649,0.9162303664921466,0.9162303664921466,0.900523560209424,0.8952879581151832,São Félix do Xingu/PA,2020-04-28
0.9114583333333334,0.9114583333333334,0.9166666666666666,0.9166666666666666,0.8958333333333334,0.9010416666666666,Santo Ângelo/RS,2020-04-28
0.9119170984455959,0.9119170984455959,0.9222797927461139,0.9222797927461139,0.9015544041450777,0.9067357512953368,Cruz/CE,2020-04-29
0.9123711340206185,0.9123711340206185,0.9278350515463918,0.9278350515463918,0.9072164948453608,0.9123711340206185,Cacoal/RO,2020-04-30
0.9179487179487179,0.9179487179487179,0.9333333333333333,0.9333333333333333,0.9128205128205128,0.9179487179487179,Ourilândia do Norte/PA,2020-04-30
0.923469387755102,0.923469387755102,0.9387755102040817,0.9387755102040817,0.9183673469387755,0.923469387755102,Eirunepé/AM,2020-05-01
0.9289340101522843,0.9289340101522843,0.9390862944162437,0.9390862944162437,0.9238578680203046,0.9238578680203046,Chaves/PA,2020-05-03
0.9292929292929293,0.9292929292929293,0.9393939393939394,0.9393939393939394,0.9242424242424242,0.9292929292929293,Sorriso/MT,2020-05-05
0.9346733668341709,0.9346733668341709,0.9447236180904522,0.9447236180904522,0.9296482412060302,0.9346733668341709,Minaçu/GO,2020-05-07
0.94,0.94,0.95,0.95,0.935,0.94,Santana do Araguaia/PA,2020-05-08
0.945273631840796,0.945273631840796,0.9552238805970149,0.9552238805970149,0.9402985074626866,0.945273631840796,Bonito/MS,2020-05-08
0.9504950495049505,0.9504950495049505,0.9603960396039604,0.9603960396039604,0.9455445544554455,0.9504950495049505,Água Boa/MT,2020-05-09
0.9556650246305419,0.9556650246305419,0.9605911330049262,0.9605911330049262,0.9507389162561576,0.9556650246305419,São Borja/RS,2020-05-11
0.9607843137254902,0.9607843137254902,0.9656862745098039,0.9656862745098039,0.9558823529411765,0.9607843137254902,São Félix do Araguaia/MT,2020-05-13
0.9658536585365853,0.9658536585365853,0.9707317073170731,0.9707317073170731,0.9609756097560975,0.9658536585365853,Araçuaí/MG,2020-05-15
0.970873786407767,0.970873786407767,0.9757281553398058,0.9757281553398058,0.9660194174757282,0.970873786407767,Diamantina/MG,2020-05-15
