nodes,matric_values,geocode
328,10642.0,2306900.0
4693,10626.0,3159902.0
851,10595.0,3302270.0
3116,10584.0,4306932.0
854,10568.0,4316204.0
2205,10536.0,4309100.0
277,10400.0,2615300.0
1985,5917.0,2109007.0
2045,5771.0,2611002.0
967,5699.0,2614600.0
3426,5688.0,2605707.0
581,5686.0,2909802.0
1629,5606.0,3536000.0
2672,5588.0,2501906.0
885,5585.0,3139607.0
2392,5579.0,3557105.0
1770,5546.0,4102000.0
2687,5530.0,4314704.0
1571,5522.0,2100055.0
1742,5511.0,2108009.0
3126,5499.0,3203908.0
553,5495.833333333334,5221403.0
24,5490.5,3111200.0
2891,5480.0,3144300.0
3717,5476.0,3508603.0
1891,5474.0,4316105.0
1513,5469.0,2932200.0
876,5467.0,2801207.0
661,5443.0,2207801.0
4686,5442.0,3133808.0
3341,5431.5,5006309.0
599,5429.0,1506708.0
1639,5429.0,4308607.0
2567,5428.5,4203006.0
2487,5428.0,3127107.0
694,5425.0,2918100.0
3014,5423.0,4313391.0
248,5419.0,3535507.0
3596,5419.0,4215802.0
3764,5419.0,4304200.0
858,5418.0,2929602.0
2389,5415.5,4109708.0
1795,5415.0,4311205.0
1421,5412.0,2917607.0
614,5411.0,2930501.0
1144,5411.0,4306403.0
622,5405.0,5107180.0
4816,5405.0,3111606.0
2005,5404.0,2932309.0
3652,5403.0,1100320.0
1345,5402.0,2608800.0
1831,5402.0,3503307.0
4454,5402.0,4315602.0
184,5400.0,1702703.0
1387,5398.616666666667,2801504.0
4569,5398.0,3137502.0
705,5397.0,5008305.0
2067,5397.0,4118105.0
819,5396.0,2928208.0
1757,5396.0,4110706.0
8,5394.0,2203107.0
1805,5394.0,2201903.0
3264,5394.0,4117602.0
469,5393.0,3501608.0
1429,5393.0,3161106.0
3400,5392.5,3129301.0
2312,5392.0,4123857.0
4201,5391.5,3125952.0
4460,5391.166666666666,3100906.0
4590,5391.125,3126901.0
711,5391.0,4102604.0
1564,5390.0,5106257.0
2301,5390.0,3510203.0
657,5389.0,2601102.0
3900,5389.0,4213104.0
3511,5388.0,4317103.0
261,5387.0,2910602.0
522,5387.0,5100201.0
2282,5387.0,4101002.0
3759,5387.0,3509700.0
61,5386.0,2908101.0
500,5386.0,1508100.0
747,5386.0,3525706.0
996,5386.0,2508901.0
1453,5386.0,3549409.0
2373,5386.0,4312203.0
4053,5386.0,4125001.0
744,5385.0,3106705.0
879,5385.0,2404200.0
2434,5385.0,3203007.0
4805,5385.0,3132503.0
5053,5385.0,3109600.0
922,5384.0,5001904.0
933,5384.0,3524105.0
1083,5384.0,4124806.0
1963,5384.0,2708501.0
2040,5384.0,2506905.0
2251,5384.0,2928000.0
3695,5384.0,5208608.0
3855,5384.0,5101308.0
4137,5384.0,5003454.0
4824,5384.0,3300704.0
5195,5384.0,2209500.0
1992,5383.5,2509701.0
3559,5383.5,1720655.0
558,5383.333333333334,2211605.0
60,5383.0,3542800.0
94,5383.0,4104006.0
102,5383.0,3141009.0
103,5383.0,3146552.0
113,5383.0,2304954.0
115,5383.0,4320404.0
144,5383.0,2923100.0
173,5383.0,2605004.0
246,5383.0,3305554.0
273,5383.0,2300309.0
300,5383.0,2903508.0
374,5383.0,2928406.0
378,5383.0,2601706.0
389,5383.0,3543709.0
399,5383.0,3149309.0
412,5383.0,3300803.0
440,5383.0,2611804.0
456,5383.0,4111803.0
529,5383.0,5103353.0
585,5383.0,3547700.0
638,5383.0,3556701.0
684,5383.0,2705002.0
729,5383.0,5105622.0
764,5383.0,2514503.0
766,5383.0,2112209.0
804,5383.0,2801405.0
923,5383.0,2929503.0
941,5383.0,1501501.0
988,5383.0,1713601.0
1018,5383.0,3537800.0
1035,5383.0,3526209.0
1071,5383.0,4128559.0
1079,5383.0,2103406.0
1146,5383.0,5219407.0
1166,5383.0,1506302.0
1206,5383.0,4216701.0
1311,5383.0,2306009.0
1332,5383.0,2511905.0
1334,5383.0,2512705.0
1361,5383.0,2609709.0
1383,5383.0,2923803.0
1413,5383.0,2913705.0
1577,5383.0,4318200.0
1583,5383.0,5218300.0
1620,5383.0,1600279.0
1641,5383.0,1505106.0
1651,5383.0,2926004.0
1654,5383.0,3170909.0
1667,5383.0,3531308.0
1705,5383.0,2707503.0
1736,5383.0,2918803.0
1754,5383.0,3538600.0
1867,5383.0,1506161.0
1896,5383.0,3538204.0
1900,5383.0,4305009.0
1919,5383.0,3540804.0
1978,5383.0,4317608.0
1990,5383.0,1714880.0
2037,5383.0,2406700.0
2054,5383.0,2805505.0
2071,5383.0,4322806.0
2090,5383.0,4308003.0
2109,5383.0,4109302.0
2234,5383.0,3127404.0
2271,5383.0,1506203.0
2300,5383.0,5106224.0
2307,5383.0,4322103.0
2332,5383.0,2501104.0
2356,5383.0,3142908.0
2358,5383.0,3304128.0
2475,5383.0,2103307.0
2477,5383.0,2208304.0
2515,5383.0,2207900.0
2557,5383.0,3139805.0
2594,5383.0,3540507.0
2633,5383.0,3519105.0
2646,5383.0,4119004.0
2665,5383.0,2100154.0
2704,5383.0,4300505.0
