degree,degree_values,degree_geocde,strength,strength_values,strength_geocde,betweenness,betweenness_values,betweenness_geocde,betweenness_w,betweenness_w_values,betweenness_w_geocde,closeness,closeness_values,closeness_geocde,closeness_w,closeness_w_values,closeness_w_geocde
4461,9,3122702.0,1205,332.0,3305752.0,1056,7.77352357801326,4121000.0,787,0.0,2920601.0,1858,0.30872756933115825,4110953.0,4786,0.02847535409470917,2509305.0
4474,9,4212304.0,1213,332.0,2504702.0,2656,7.77352357801326,4123303.0,789,0.0,3541208.0,1369,0.30870958345470434,2703759.0,2978,0.02846915818810651,3131802.0
4510,9,5218102.0,5196,332.0,2209856.0,3855,7.754328525286944,5101308.0,792,0.0,4126504.0,2636,0.30870958345470434,4101150.0,2165,0.028463194307361137,3163300.0
4526,9,3166006.0,5267,332.0,2608206.0,2803,7.746848345575652,2102705.0,795,0.0,2604809.0,3282,0.30870958345470434,3524204.0,2852,0.028463194307361137,3150000.0
4562,9,5202601.0,4276,331.0,2201101.0,4165,7.724371069914153,4122651.0,799,0.0,1503408.0,3513,0.30861968549796154,4205704.0,4729,0.028461359769795455,3125804.0
4567,9,3506359.0,477,330.0,2923050.0,2198,7.66325074762456,4121208.0,804,0.0,2801405.0,3928,0.30861968549796154,5213004.0,5257,0.028459984021805537,3141504.0
4589,9,3552809.0,2181,330.0,3554953.0,139,7.57013634195422,1703909.0,805,0.0,2802304.0,3170,0.3086017121891561,2202851.0,2164,0.028459678318091552,3144904.0
4618,9,4200507.0,3483,330.0,2406106.0,298,7.57013634195422,1712504.0,810,0.0,2920007.0,3760,0.3086017121891561,5205059.0,4591,0.028459678318091552,3135076.0
4655,9,4219002.0,4077,330.0,3165008.0,282,7.555434642940183,2904506.0,813,0.0,3521002.0,3949,0.3085837409736781,1707207.0,4935,0.028456316010638225,3169505.0
4689,9,4117271.0,3383,329.75,3204005.0,2530,7.462625986119978,2706802.0,822,0.0,3512209.0,4666,0.3085478048212414,1713700.0,5050,0.028456316010638225,3161601.0
4776,9,3124005.0,620,329.0,3541109.0,2401,7.443403639018079,4311155.0,823,0.0,2303600.0,5055,0.3085478048212414,4126678.0,5084,0.028454405962591505,3146255.0
4788,9,3112059.0,3940,329.0,3200300.0,4362,7.423278380311673,5209705.0,824,0.0,3140100.0,194,0.30852983988355165,4301008.0,5145,0.028454405962591505,3136579.0
4800,9,2204501.0,4769,329.0,5202502.0,1114,7.4227107332004465,3301850.0,833,0.0,2307908.0,3042,0.30852983988355165,1701903.0,5292,0.028449975638466792,2509370.0
4817,9,3118700.0,5170,329.0,3128501.0,4464,7.42269386057594,4301909.0,841,0.0,2611705.0,4909,0.30852983988355165,2609303.0,2827,0.02844814280441566,2504033.0
4861,9,3144003.0,582,328.0,3503703.0,2553,7.394169974548941,2924900.0,842,0.0,2704104.0,4665,0.30851187703772703,1700251.0,2336,0.02844768463280127,2513109.0
4869,9,3301876.0,742,328.0,2919405.0,777,7.379735850729028,2406304.0,845,0.0,2918605.0,3660,0.3084939162834022,4322707.0,1484,0.028443561752293026,5221452.0
4882,9,2109601.0,1083,328.0,4124806.0,2597,7.368224808628647,2908507.0,846,0.0,2931806.0,4637,0.3084939162834022,1717503.0,3364,0.02844157708786483,5213772.0
4909,9,2609303.0,2052,328.0,2708402.0,4714,7.282828309326793,1503754.0,850,0.0,3136900.0,949,0.3084759576202119,4117404.0,4985,0.0284342133505044,1701101.0
4932,9,4201901.0,2718,328.0,5204250.0,247,7.247439385519881,3513306.0,851,0.0,3302270.0,950,0.3084759576202119,4125308.0,2251,0.028432382546734487,2928000.0
4943,9,4307609.0,4287,328.0,2209104.0,3497,7.2419924192096365,4106803.0,852,0.0,3548302.0,2258,0.3084580010477909,4111100.0,3736,0.028427120298916614,3201001.0
4944,9,4219101.0,4876,328.0,1100064.0,1681,7.18945147860807,2505352.0,853,0.0,4102802.0,1758,0.3084400465657742,4111605.0,3229,0.02842132645371679,5000252.0
4987,9,3515004.0,2057,327.0,2909406.0,2731,7.188695438056747,5204656.0,860,0.0,3507308.0,4632,0.3084220941737966,4114500.0,1304,0.02841713501222704,2300408.0
5015,9,3167707.0,2547,327.0,4320503.0,3911,7.162963303465172,3204104.0,871,0.0,3502606.0,28,0.30836824953445063,2502805.0,4548,0.028394788840885494,5209804.0
5018,9,5005806.0,4780,327.0,5005103.0,1123,7.145644986397536,1713809.0,872,0.0,3549003.0,226,0.3083503054989817,2210706.0,5099,0.028389464449548964,4202602.0
5025,9,5000906.0,375,326.0,4310538.0,1967,7.1252471345982045,2919926.0,874,0.0,1503309.0,1505,0.3083503054989817,4320701.0,3794,0.02837984757681411,2413805.0
5035,9,3137403.0,735,326.0,3528403.0,508,7.020814819894997,5211701.0,876,0.0,2801207.0,3458,0.30833236355172816,3524907.0,4958,0.028375934273218103,5003900.0
5055,9,4126678.0,773,326.0,3521150.0,154,6.990950093251824,2908200.0,880,0.0,2414209.0,467,0.3083144236923256,3531704.0,1988,0.028369287930337578,4117222.0
5117,9,3143500.0,2032,326.0,2207603.0,3725,6.932858695740774,4300638.0,881,0.0,2929800.0,3529,0.3082964859204096,4305439.0,1435,0.028360557470403117,3139300.0
5217,9,3141306.0,1604,325.0,1400233.0,329,6.927361716862874,2308104.0,882,0.0,3512704.0,1934,0.30826061663758,2702702.0,888,0.028348457593002495,2307007.0
55,8,3539103.0,1713,325.0,2301851.0,172,6.914813278993951,2601508.0,890,0.0,3527009.0,3425,0.308242685125938,2508802.0,1131,0.02834633454184615,2306207.0
62,8,2917359.0,2104,325.0,4108957.0,4261,6.806030359230581,2103604.0,897,0.0,2709202.0,2049,0.30822475570032576,2700805.0,3932,0.028339171591304117,4207205.0
67,8,3552403.0,5099,325.0,4202602.0,739,6.7696774007593055,3126000.0,899,0.0,2802809.0,2122,0.30822475570032576,2707602.0,4404,0.028330686854753772,4201604.0
81,8,2909000.0,3635,324.0,3107802.0,1900,6.752891966015374,4305009.0,904,0.0,3518859.0,1816,0.3082068283603792,2704906.0,4750,0.028330686854753772,4215406.0
104,8,3506201.0,4701,324.0,4210704.0,1065,6.751437610788681,2906501.0,905,0.0,3538303.0,1987,0.3082068283603792,1507755.0,4659,0.028329399437047414,2912608.0
224,8,2200905.0,826,323.0,3514601.0,2889,6.7334540744370495,1700301.0,906,0.0,3539608.0,3376,0.30818890310573455,4200804.0,3438,0.028325007951207647,2800704.0
349,8,4205209.0,1037,323.0,4214607.0,2994,6.675546450022004,4125803.0,908,0.0,3528858.0,3581,0.30818890310573455,5106703.0,3166,0.02829509881792272,2207108.0
351,8,3509106.0,546,322.0,3504305.0,810,6.6399646206949665,2920007.0,909,0.0,3536570.0,3418,0.30817097993602793,2104404.0,4751,0.02829362579157011,3305208.0
401,8,2900603.0,1974,322.0,3507704.0,404,6.611155043207735,5215009.0,911,0.0,4210001.0,4758,0.30815305885089556,2702108.0,3032,0.02829302151743286,3300209.0
420,8,3514700.0,3071,322.0,4209177.0,4064,6.60786590327634,3201159.0,912,0.0,3301306.0,4972,0.30815305885089556,5004106.0,4869,0.02829302151743286,3301876.0
479,8,3505203.0,3196,322.0,2707404.0,2260,6.552459663718269,4318432.0,914,0.0,4100202.0,5006,0.3081351398499738,5002209.0,3332,0.028292039627008513,4306320.0
486,8,3532504.0,3443,322.0,3112406.0,4783,6.475332970119534,3552700.0,915,0.0,2305209.0,2150,0.30811722293289917,4301404.0,2554,0.02828139426900148,3101003.0
576,8,2909208.0,4101,322.0,3112604.0,3882,6.457552487592362,5201306.0,916,0.0,5213053.0,4780,0.30811722293289917,5005103.0,4269,0.028281243328636695,2110856.0
588,8,5208509.0,4788,322.0,3112059.0,2036,6.450412102183177,2408706.0,917,0.0,2510600.0,928,0.3080993080993081,2903953.0,4955,0.02827490528787151,3110806.0
589,8,5215900.0,5179,322.0,3165909.0,4505,6.444830974057073,3117108.0,924,0.0,2929750.0,177,0.3080813953488372,2905156.0,2388,0.028268193081521117,3532157.0
620,8,3541109.0,992,321.0,2400505.0,457,6.433934140409459,4121802.0,926,0.0,2804003.0,2846,0.3080813953488372,2921450.0,1377,0.02826476279121867,2800209.0
624,8,2311504.0,1535,321.0,2928059.0,460,6.374756099805508,4120853.0,927,0.0,2904407.0,4356,0.3080813953488372,5006259.0,1634,0.02826212467282417,3551108.0
649,8,1507003.0,1546,321.0,2607000.0,2068,6.36613839014994,4208104.0,928,0.0,2903953.0,3225,0.3080455760958028,4316451.0,4479,0.02826106956335074,3115458.0
667,8,2515203.0,1858,321.0,4110953.0,3433,6.3541584655739936,5221577.0,929,0.0,2910107.0,337,0.30802766959251293,2208650.0,2969,0.028239720533884734,3304151.0
688,8,2924207.0,2662,321.0,1506104.0,3795,6.319805021495148,2406007.0,930,0.0,2927606.0,2007,0.3079918628305725,4310306.0,2007,0.028238328508375175,4310306.0
745,8,3109006.0,4383,321.0,3111309.0,4578,6.319805021495148,2407252.0,931,0.0,3301108.0,2297,0.3079918628305725,4300703.0,1849,0.028237500882588428,4306759.0
765,8,2107803.0,4557,321.0,3130200.0,4776,6.31741260708364,3124005.0,942,0.0,1506351.0,5083,0.3079918628305725,5003157.0,3937,0.028233250660010176,4107553.0
777,8,2406304.0,4765,321.0,4322327.0,3993,6.274911317394744,4119103.0,943,0.0,2304459.0,2192,0.3079560643923984,4323804.0,2166,0.028232084893383788,3158607.0
778,8,2606101.0,5276,321.0,3170750.0,5030,6.259457924095221,3121001.0,949,0.0,4117404.0,1849,0.3079381682938168,4306759.0,1953,0.02822776111611257,5212006.0
779,8,2607901.0,5303,321.0,2404309.0,187,6.255909948164898,3305406.0,950,0.0,4125308.0,4691,0.30790238233585127,3513801.0,4552,0.028215023075458815,3108107.0
804,8,2801405.0,1131,320.0,2306207.0,3049,6.2300860939921785,4109005.0,952,0.0,4312385.0,2344,0.30786660469439925,2615201.0,59,0.028213520820050287,3522653.0
823,8,2303600.0,3293,320.0,4310850.0,2712,6.162297127724258,2210201.0,956,0.0,3500501.0,834,0.30784871899145994,4302907.0,3996,0.02821138038246944,3170057.0
893,8,1506906.0,2177,319.0,4305504.0,3184,6.135611284181576,2501534.0,957,0.0,3557154.0,2298,0.30784871899145994,4302006.0,3039,0.028200195309901466,4203501.0
903,8,3518602.0,2534,319.0,2913309.0,1391,6.103208899961503,2803104.0,958,0.0,3537107.0,4537,0.30784871899145994,5004502.0,3988,0.02819471861149391,2514800.0
905,8,3538303.0,3711,319.0,3141702.0,12,6.082142857142856,2302107.0,959,0.0,3506706.0,1378,0.3078308353665621,2801306.0,1451,0.028187482130152333,3541604.0
915,8,2305209.0,3719,319.0,4209508.0,748,6.054661375269854,2302057.0,960,0.0,3542909.0,1828,0.3078308353665621,2607208.0,99,0.02818290968996938,2405702.0
923,8,2929503.0,3959,319.0,1715002.0,2171,6.004319691558385,3550209.0,962,0.0,2209401.0,3734,0.3078308353665621,3204658.0,3857,0.02818122350863944,5213707.0
944,8,2305357.0,4275,319.0,2109205.0,3565,6.0,1600535.0,965,0.0,2407906.0,4257,0.3078308353665621,1710706.0,1998,0.02817725241213552,3556404.0
959,8,3506706.0,5150,319.0,3141900.0,2819,5.996677242670419,2401800.0,972,0.0,3508900.0,3043,0.3078129538193436,1708304.0,5218,0.028164709602922243,3104809.0
968,8,2804102.0,630,318.0,3512100.0,3907,5.9796259786178885,4307302.0,973,0.0,2920700.0,4219,0.30779507434944237,2701803.0,2680,0.02816160370740418,5214705.0
983,8,3544806.0,3944,318.0,2202703.0,1645,5.950292932678699,2106706.0,974,0.0,3528700.0,1372,0.30777719695649647,2706448.0,3864,0.02816160370740418,2200301.0
1030,8,3200359.0,4862,318.0,5100805.0,924,5.947956952763817,2929750.0,980,0.0,4311775.0,5109,0.30777719695649647,1711100.0,2229,0.02816055608993947,4300901.0
1089,8,2929107.0,897,317.0,2709202.0,2328,5.862993916933822,2410900.0,982,0.0,3532801.0,3198,0.307759321640144,2701704.0,1126,0.028158909991391312,2209906.0
1123,8,1713809.0,1190,316.0,2911501.0,4490,5.845642770816561,3156403.0,984,0.0,3552551.0,4015,0.307759321640144,2701308.0,5290,0.028140255195312967,2109759.0
1165,8,4126256.0,2837,315.0,2707107.0,666,5.844753582626747,2514107.0,986,0.0,5107578.0,3812,0.3077057081470298,2902500.0,332,0.02813868617983748,3530607.0
1177,8,2504157.0,3201,315.0,2706505.0,2337,5.8382400711222795,2515807.0,987,0.0,1712702.0,2160,0.307687841133434,1712801.0,2062,0.028136220937564297,3105202.0
1200,8,4319356.0,231,314.0,2401909.0,4535,5.83817005105213,4300851.0,991,0.0,2306801.0,2529,0.307687841133434,2701902.0,508,0.028124610228144248,5211701.0
1201,8,4323002.0,362,314.0,3540101.0,4004,5.8071964147110995,4112959.0,994,0.0,2504355.0,1659,0.3076699761946235,4302352.0,827,0.02810410026040976,2306405.0
1283,8,2108801.0,1919,314.0,3540804.0,4795,5.8071964147110995,4114005.0,995,0.0,2505279.0,3813,0.3076699761946235,2907400.0,3010,0.028103392268782775,3146305.0
1301,8,2205250.0,2357,314.0,3128600.0,297,5.795459566483256,2931053.0,997,0.0,2903300.0,5103,0.3076699761946235,4212007.0,1611,0.028096537773777536,3531605.0
1302,8,2209807.0,3155,314.0,1720499.0,5133,5.781526617890844,3123908.0,999,0.0,2926707.0,3196,0.3076521133302369,2707404.0,5226,0.028096537773777536,5107776.0
1321,8,2409332.0,2037,313.0,2406700.0,2990,5.773721703019127,2106672.0,1002,0.0,2929404.0,3197,0.3076521133302369,2708709.0,634,0.028095755679860026,2604908.0
1343,8,2600609.0,3310,313.0,4323200.0,4294,5.740204632525825,2209708.0,1007,0.0,5103437.0,3201,0.3076521133302369,2706505.0,104,0.02809475019451333,3506201.0
1368,8,2700607.0,220,312.0,1504752.0,2087,5.7398178235057555,3540903.0,1010,0.0,2308807.0,4852,0.3076521133302369,4216107.0,2886,0.02808596457055479,3516705.0
1372,8,2706448.0,2155,312.0,1717800.0,3441,5.71317005105213,4320552.0,1011,0.0,2300200.0,896,0.30763425253991294,2707008.0,5306,0.028051879301217577,3515608.0
1379,8,2801009.0,2664,312.0,1505601.0,4810,5.71317005105213,4320354.0,1015,0.0,3529500.0,3200,0.30763425253991294,2703007.0,4510,0.028051545177466122,5218102.0
1404,8,2903235.0,5008,312.0,5002100.0,1081,5.7053439472829455,4127205.0,1019,0.0,3556453.0,5112,0.30763425253991294,5004908.0,1334,0.028033254772504238,2512705.0
1407,8,2904852.0,3106,311.0,4303707.0,4486,5.674411849452499,3161403.0,1021,0.0,3549953.0,1962,0.30761639382329037,2702801.0,361,0.028031549379222056,3518107.0
1514,8,2517407.0,4585,311.0,4203154.0,3652,5.645601322934127,1100320.0,1022,0.0,4115101.0,3939,0.3075985371800081,4314068.0,4890,0.028027657410945806,2208106.0
1553,8,3506409.0,424,310.0,1501451.0,3922,5.6415142143134345,2102036.0,1026,0.0,2512200.0,5019,0.3075985371800081,4207684.0,4825,0.02802573036010604,5220504.0
1559,8,3508009.0,1275,310.0,2201150.0,3186,5.636410802403456,2512788.0,1028,0.0,2805406.0,1741,0.3075806826097051,4302451.0,894,0.02802376652326015,2507200.0
1560,8,3553856.0,2258,310.0,4111100.0,1657,5.6027898856361835,3539400.0,1029,0.0,2932804.0,2693,0.3075806826097051,4316303.0,4902,0.0280212472865819,2512804.0
1581,8,3516507.0,2338,310.0,2511202.0,3353,5.602126840931937,1702158.0,1030,0.0,3200359.0,2121,0.30756283011202046,2702207.0,4892,0.028015802837267522,2205599.0
1643,8,1713957.0,62,309.0,2917359.0,1177,5.591821880398801,2504157.0,1032,0.0,3202009.0,2905,0.3075092850510678,4319000.0,1716,0.028012507566125958,2608404.0
1749,8,2806800.0,122,309.0,2902906.0,1585,5.5804718839534715,2104099.0,1034,0.0,3522208.0,1529,0.30745575863069335,2104628.0,2674,0.02800162757148368,2615003.0
1767,8,4322251.0,158,309.0,3509304.0,1274,5.558494646100381,2105658.0,1036,0.0,4107256.0,2319,0.3074379206312369,2111250.0,1004,0.028000147953225644,3157906.0
1772,8,5205455.0,768,309.0,5103007.0,3183,5.501880327389633,2414704.0,1037,0.0,4214607.0,3229,0.3073844190498289,5000252.0,4309,0.02799944518932914,2410009.0
1816,8,2704906.0,1520,309.0,2301257.0,108,5.465634230718893,3535804.0,1044,0.0,2706422.0,3419,0.30731311256741867,2104503.0,4814,0.02798905579852528,4305405.0
1826,8,4316501.0,3299,309.0,4102505.0,4059,5.444621398709033,3121308.0,1048,0.0,2603306.0,3602,0.30731311256741867,2112100.0,4989,0.02798905579852528,4310413.0
1841,8,3548203.0,3315,309.0,3516853.0,991,5.440830650785304,2306801.0,1051,0.0,2610509.0,2117,0.3072774717309365,2104701.0,4374,0.02798739273326018,5209937.0
1858,8,4110953.0,1246,308.0,3517109.0,1686,5.426995642690087,3149705.0,1056,0.0,4121000.0,4547,0.3072418391604337,4306601.0,4198,0.027981222640552972,3116902.0
1957,8,2410306.0,1322,308.0,2404903.0,4845,5.391330649874607,3125705.0,1060,0.0,4123824.0,4430,0.307224025974026,4319208.0,4867,0.027978784910780992,3130655.0
1991,8,3527801.0,1445,308.0,3519253.0,1507,5.375594530844709,2303659.0,1064,0.0,2300705.0,4718,0.30720621485303495,4323457.0,1765,0.02797176957469608,4314423.0
2009,8,4310652.0,4461,308.0,3122702.0,142,5.348625022162934,5103361.0,1065,0.0,2906501.0,686,0.30718840579710144,2805604.0,3635,0.027970477659643257,3107802.0
2038,8,2402808.0,4634,308.0,3152709.0,3673,5.342959488173698,4107801.0,1069,0.0,4115705.0,1767,0.30717059880586634,4322251.0,3507,0.027967967994384238,3143609.0
2054,8,2805505.0,1114,307.0,3301850.0,3935,5.342959488173698,4124608.0,1070,0.0,4116208.0,2739,0.3071349910160552,4309902.0,4157,0.027963134467373266,3108800.0
2087,8,3540903.0,4785,307.0,3154101.0,1953,5.318195893809501,5212006.0,1072,0.0,2406502.0,2980,0.3071349910160552,4303673.0,2118,0.02795579512976179,2403251.0
2136,8,4124202.0,208,306.0,4320677.0,2795,5.303415783679682,1705102.0,1073,0.0,2601409.0,1107,0.3071171902167613,4301206.0,4953,0.027955537032249896,4106209.0
2148,8,3165404.0,1945,306.0,4306304.0,4442,5.270192850627633,3129400.0,1074,0.0,4321626.0,1503,0.3071171902167613,4315701.0,1534,0.02795133440060766,4300604.0
2225,8,3520608.0,3412,306.0,1508308.0,1139,5.258086358086358,2303931.0,1081,0.0,4127205.0,2750,0.3071171902167613,4309407.0,3514,0.02794621184852932,4216602.0
2246,8,3553500.0,3631,306.0,3517208.0,4945,5.166985223421605,5004403.0,1082,0.0,4123105.0,2978,0.3071171902167613,3131802.0,4010,0.027942564556868575,2201739.0
2265,8,1500909.0,4490,306.0,3156403.0,4180,5.166666666666667,2208502.0,1083,0.0,4124806.0,4568,0.3071171902167613,5001102.0,5025,0.027942490884019417,5000906.0
2277,8,4205191.0,4676,306.0,3130507.0,4980,5.150133728688032,4304358.0,1084,0.0,4126272.0,5009,0.3071171902167613,5002159.0,2808,0.02794050186393044,2201572.0
2287,8,3117306.0,187,305.0,3305406.0,420,5.117905373288151,3514700.0,1089,0.0,2929107.0,1375,0.30708159480760316,2806107.0,3784,0.02793726110452089,2207553.0
2349,8,2902658.0,1721,304.0,4309803.0,2680,5.06311193740582,5214705.0,1091,0.0,3518206.0,3265,0.30708159480760316,4302501.0,4641,0.027936082832937057,3123007.0
2374,8,4314159.0,2122,304.0,2707602.0,536,5.04682128342242,3127503.0,1095,0.0,2601003.0,4675,0.30708159480760316,3136009.0,1306,0.02793306396560949,2301505.0
2494,8,3204955.0,2210,304.0,1504950.0,4690,5.04682128342242,3165503.0,1096,0.0,2607950.0,5018,0.30708159480760316,5005806.0,344,0.027931113093598747,4202131.0
2514,8,2210409.0,4138,304.0,4202206.0,4941,5.04682128342242,3157500.0,1099,0.0,3169109.0,175,0.3070638001970215,2800506.0,1900,0.027927764118699586,4305009.0
2518,8,2403509.0,1545,303.0,4318051.0,3661,5.0401494103415585,2928950.0,1100,0.0,3536802.0,2887,0.3070638001970215,4320859.0,5011,0.02792529890319818,4127957.0
2530,8,2706802.0,1875,303.0,2916005.0,2041,5.030681818181817,2512754.0,1101,0.0,3506607.0,3261,0.3070638001970215,4316477.0,24,0.027922576633614325,3111200.0
2636,8,4101150.0,381,302.0,2303204.0,4318,5.023815235815101,2505303.0,1104,0.0,3514502.0,5125,0.3070638001970215,5006408.0,4675,0.02792077434176208,3136009.0
2744,8,4315750.0,3265,302.0,4302501.0,4063,5.0204595365331,3146701.0,1107,0.0,4301206.0,3430,0.3070460076486267,5006903.0,1776,0.0279191929303693,3133709.0
2748,8,2505709.0,3427,302.0,2607703.0,1482,5.006490160813316,5219001.0,1109,0.0,2304277.0,4155,0.3070460076486267,3127057.0,3427,0.02790452744243605,2607703.0
2782,8,1100130.0,3933,302.0,2208908.0,4882,4.999999999999999,2109601.0,1113,0.0,3301603.0,442,0.30702821716206036,2803609.0,3522,0.027902800943082024,1717909.0
2784,8,1200203.0,4250,302.0,1701309.0,4969,4.962057502423607,3513702.0,1114,0.0,3301850.0,2373,0.3070104287369641,4312203.0,1455,0.02790250709212856,3532603.0
2810,8,2202554.0,5228,302.0,3118908.0,1723,4.961847965409527,5107198.0,1115,0.0,3302502.0,765,0.3069926423729796,2107803.0,2620,0.02790250709212856,5210406.0
2819,8,2401800.0,692,301.0,2924405.0,4828,4.927846658484926,3160801.0,1116,0.0,3520202.0,1721,0.3069926423729796,4309803.0,4064,0.027900193232136557,3201159.0
2836,8,2708303.0,1113,301.0,3301603.0,1372,4.922727272727273,2706448.0,1117,0.0,3523107.0,4072,0.3069926423729796,4314027.0,4089,0.027893180541098225,3545209.0
2902,8,2407302.0,2263,301.0,5204607.0,2330,4.901438914534337,2410702.0,1118,0.0,3523602.0,3454,0.30697485806974856,3137007.0,1318,0.02789204268814233,2401701.0
2926,8,2206209.0,2290,301.0,4305801.0,3061,4.89916524788234,3203304.0,1120,0.0,4122156.0,3517,0.30697485806974856,3132305.0,245,0.02788628143883529,2908705.0
2969,8,3304151.0,2458,301.0,4323705.0,982,4.896132903853629,3532801.0,1126,0.0,2209906.0,3537,0.30697485806974856,5003488.0,4490,0.027883053244318744,3156403.0
3011,8,2902302.0,2795,301.0,1705102.0,5074,4.875213192604496,3121407.0,1128,0.0,3127339.0,2899,0.30693929564411493,4304606.0,2971,0.027881402751834997,5207600.0
3020,8,5208301.0,3782,301.0,2204006.0,719,4.862857923297739,3172103.0,1133,0.0,4318614.0,824,0.3069215175209962,3140100.0,4215,0.02787344645250034,3117702.0
3098,8,2920809.0,4942,301.0,3145455.0,2611,4.847461210099901,2607505.0,1134,0.0,4303558.0,1387,0.3069215175209962,2801504.0,513,0.027871980349175582,2306553.0
3132,8,5102603.0,88,300.0,3552601.0,965,4.8298404110117765,2407906.0,1135,0.0,4310579.0,3582,0.3069215175209962,3163003.0,2469,0.027870221228756452,3544251.0
3150,8,1400209.0,758,300.0,5208400.0,5,4.782142857142857,2300150.0,1138,0.0,2306702.0,1396,0.3068859674523658,2806008.0,1339,0.02786780280071681,2509909.0
3183,8,2414704.0,1223,300.0,2404408.0,4788,4.774094010695147,3112059.0,1145,0.0,2927200.0,3131,0.3068859674523658,5007307.0,3087,0.02786666701725693,5208905.0
3186,8,2512788.0,2745,300.0,5219506.0,1426,4.771287286259889,2920452.0,1151,0.0,2403301.0,2164,0.30686819550613853,3144904.0,5181,0.02784777530487244,3171071.0
3190,8,2605806.0,1174,298.0,2309508.0,1755,4.731957875219951,3553906.0,1153,0.0,2911659.0,2165,0.30686819550613853,3163300.0,4643,0.02783512194609473,4211702.0
3202,8,2707701.0,3142,298.0,2915106.0,2225,4.7145628143730605,3520608.0,1155,0.0,4111555.0,2852,0.30686819550613853,3150000.0,3208,0.027833952274147884,3161809.0
3208,8,3161809.0,4937,298.0,3170503.0,1699,4.707678650965456,4322152.0,1163,0.0,3554409.0,4395,0.30685042561815973,3112653.0,4557,0.02783132087165239,3130200.0
3224,8,4217758.0,5287,298.0,2100402.0,3204,4.668192547544427,2918753.0,1167,0.0,1507904.0,5257,0.30685042561815973,3141504.0,1920,0.027829493801517256,3552908.0
3316,8,2509404.0,576,297.0,2909208.0,2424,4.580883846019037,3519501.0,1169,0.0,4107850.0,22,0.3068326577880718,2803302.0,5072,0.027827155501757905,4214300.0
3330,8,2903276.0,1784,297.0,4319307.0,4185,4.564785264041695,3520004.0,1172,0.0,4127007.0,1676,0.3068326577880718,2804458.0,4932,0.02781415587789906,4201901.0
3376,8,4200804.0,2391,297.0,3204302.0,2824,4.501437527270595,2501708.0,1174,0.0,2309508.0,4591,0.3068326577880718,3135076.0,3865,0.027812440542969802,5006200.0
3379,8,2510105.0,3474,297.0,3549607.0,3125,4.487665913007815,3200136.0,1179,0.0,2511806.0,4794,0.3068326577880718,5008008.0,3849,0.02780470591630516,4305173.0
3398,8,4314308.0,4034,297.0,3535903.0,4826,4.480947389098182,5220686.0,1180,0.0,2515930.0,3014,0.3068148920155173,4313391.0,5137,0.02780456002130336,2110278.0
3418,8,2104404.0,4058,297.0,3117801.0,620,4.4685775011665845,3541109.0,1181,0.0,2904100.0,4935,0.3068148920155173,3169505.0,1120,0.027803064685805432,4122156.0
3427,8,2607703.0,268,296.0,2301802.0,4829,4.463102952861495,4212502.0,1182,0.0,3522604.0,4958,0.3068148920155173,5003900.0,4214,0.027797376586519925,5202155.0
3495,8,2930774.0,512,296.0,2206100.0,4647,4.434920128419602,5208152.0,1183,0.0,3556909.0,5050,0.3068148920155173,3161601.0,944,0.02779679332331411,2305357.0
3523,8,2614303.0,1032,296.0,3202009.0,1199,4.38557683964552,4314753.0,1184,0.0,3539004.0,5254,0.3068148920155173,3171501.0,3909,0.02779405960328294,1720804.0
3529,8,4305439.0,1324,296.0,2414803.0,1955,4.377644879493816,1505007.0,1185,0.0,3514957.0,3522,0.30679712830013894,1717909.0,121,0.027792018776264808,2408904.0
3553,8,3555901.0,3256,296.0,4309704.0,1560,4.376056279946496,3553856.0,1188,0.0,2602308.0,5168,0.30679712830013894,5005202.0,589,0.027785424581108113,5215900.0
3565,8,1600535.0,2615,295.0,3133402.0,2499,4.3338034084768235,2918506.0,1189,0.0,2922854.0,4478,0.30677936664157934,3113008.0,2361,0.027784295502420443,3204401.0
3608,8,2614006.0,3245,295.0,3103108.0,5041,4.307817013214324,3168200.0,1190,0.0,2911501.0,4838,0.30677936664157934,3126802.0,4236,0.02778400414217084,2413003.0
3624,8,2933174.0,3348,295.0,1701051.0,4445,4.303131362218141,3155702.0,1192,0.0,4206652.0,4919,0.30677936664157934,3146206.0,624,0.027782656680499448,2311504.0
3666,8,2915007.0,4761,295.0,3132909.0,795,4.2857256185936015,2604809.0,1194,0.0,1500404.0,5069,0.30677936664157934,5002803.0,3998,0.02778214686421928,3156601.0
3728,8,3155009.0,2153,294.0,3304508.0,2414,4.276092958314898,2400901.0,1197,0.0,2502508.0,844,0.3067616070394813,2804706.0,1550,0.027779233987229625,3505401.0
3801,8,2513505.0,2723,294.0,3202652.0,1703,4.252156718611659,2915403.0,1201,0.0,4323002.0,4582,0.3067616070394813,5007505.0,873,0.027773701203404756,3519600.0
3845,8,4118600.0,3197,294.0,2708709.0,4758,4.19008277709487,2702108.0,1204,0.0,3162708.0,5096,0.3067616070394813,5003108.0,470,0.02777264585683644,2908309.0
3853,8,4311429.0,4342,294.0,3150901.0,3831,4.150244703539525,3520707.0,1205,0.0,3305752.0,576,0.3067438494934877,2909208.0,3624,0.027767261199064645,2933174.0
3872,8,4309951.0,4501,294.0,3552007.0,3982,4.150244703539525,3530003.0,1207,0.0,2916203.0,804,0.3067438494934877,2801405.0,3267,0.027764715128730768,3522901.0
