nodes,matric_values,geocode
1994,10564.113780148904,4303004.0
4158,10445.532843632673,3170701.0
749,10400.546935413659,2516102.0
1885,10357.758268299682,4319406.0
705,10300.16792677794,5008305.0
1076,10234.449345775152,4205001.0
3511,10187.596840481932,4317103.0
1992,10159.087003147155,2509701.0
1127,10036.34914078492,2802106.0
24,9952.078227418648,3111200.0
3460,9871.643133367766,4217709.0
1033,9841.176328278672,3504107.0
1663,9832.645808278661,4120002.0
1948,9806.250804036223,2515302.0
1811,9796.747154076023,2101004.0
583,9651.193698669746,3506102.0
2222,9612.898864919252,3164704.0
2194,9609.720796856138,2101608.0
2233,9593.191214900184,3110608.0
3641,9559.739389781917,5003751.0
276,9508.524848045454,2512507.0
1516,9479.754649199484,4322608.0
3111,9459.154863152226,2202000.0
1244,9432.273462434256,3515509.0
1478,9427.466813303687,5205406.0
2061,9415.23380063732,3101706.0
1457,9383.039195377827,3534609.0
4454,9350.868015527552,4315602.0
922,9266.990431695465,5001904.0
3919,9204.494639873066,2512309.0
2481,9180.429527179973,3151008.0
2433,9171.907052860564,5003306.0
1610,9119.89576767915,3514403.0
1429,9101.295902092847,3161106.0
2791,9087.669072780755,1702208.0
2506,9041.102093377565,1500800.0
2109,9010.541507524837,4109302.0
1947,8975.473149422643,3302205.0
550,8929.222530338287,2311306.0
159,8875.00236205268,3533908.0
314,8853.039720666302,3201209.0
1103,8832.821516691823,2507002.0
86,8814.195645102174,2903904.0
2195,8790.843813002482,5105259.0
3451,8776.887295349958,3163706.0
151,8770.971991640365,3303906.0
687,8733.630410213675,2802908.0
394,8709.343366417663,3550605.0
3490,8655.454627451487,4202800.0
240,8615.570284538111,2612505.0
1510,8593.940578190242,2515500.0
522,8572.58013280786,5100201.0
64,8568.76125582943,3504503.0
3030,8462.33606220829,4216008.0
3617,8449.265587408738,3121605.0
614,8438.707772159994,2930501.0
946,8420.947355186096,2921708.0
3915,8384.681215892817,4209409.0
3461,8357.217483197388,4310603.0
3210,8340.665813503783,3138807.0
1619,8339.409257285843,3555109.0
529,8312.195078367193,5103353.0
79,8207.82653081252,4307500.0
2624,8195.733854137336,5206206.0
2497,8183.747714025505,5100300.0
2088,8087.28161793602,5107701.0
3506,8063.911139969731,3119104.0
3378,8049.3632359899875,3168705.0
464,7997.747260484796,3202306.0
3128,7932.486029528987,5220405.0
2646,7911.750111460971,4119004.0
1551,7908.718155672319,3542602.0
708,7908.332754834859,3523206.0
716,7905.20997307445,4118402.0
1544,7887.416299940252,4313300.0
1042,7857.588787915894,1505536.0
4435,7826.362275058687,4301602.0
1424,7780.600865889414,2915601.0
618,7780.247884167425,3303302.0
2591,7709.352525822159,3507506.0
592,7660.839945420604,4218004.0
332,7603.621828039076,3530607.0
600,7585.250297189715,1700707.0
918,7561.512303504475,2600104.0
2886,7557.662358444314,3516705.0
3756,7542.461619725288,3155801.0
102,7539.570910584201,3141009.0
