nodes,matric_values,geocode
611,61,2201903.0
711,61,2206605.0
784,61,2210607.0
1413,61,2605103.0
1605,61,2706307.0
1847,61,2911105.0
2062,61,2928802.0
4816,61,4321402.0
4873,61,5001003.0
451,60,2104677.0
651,60,2203305.0
657,60,2203602.0
815,60,2301109.0
2018,60,2925006.0
2116,60,2932903.0
2515,60,3135100.0
3669,60,3551009.0
3963,60,4116901.0
4079,60,4125605.0
4192,60,4204707.0
2635,59,3144706.0
2655,59,3146107.0
2920,59,3169307.0
3492,59,3533908.0
4310,59,4213609.0
4625,59,4311809.0
4718,59,4315602.0
4842,59,4322400.0
5000,59,5104906.0
806,58,2300309.0
1353,58,2516904.0
1906,58,2916401.0
1926,58,2918100.0
3293,58,3515509.0
3499,58,3534609.0
3923,58,4113502.0
4115,58,4128203.0
4278,58,4211405.0
4992,58,5104104.0
5211,58,5212501.0
420,57,2102804.0
552,57,2111508.0
641,57,2202752.0
1018,57,2403103.0
2036,57,2926400.0
2075,57,2929602.0
2721,57,3151800.0
3752,57,4101002.0
4915,57,5005400.0
5071,57,5107958.0
239,56,1700350.0
523,56,2109502.0
531,56,2110039.0
825,56,2301901.0
974,56,2313302.0
1376,56,2601706.0
1665,56,2802908.0
2504,56,3134202.0
2998,56,3203130.0
3000,56,3203205.0
3067,56,3302205.0
3169,56,3504107.0
3207,56,3507605.0
4180,56,4204004.0
4211,56,4205902.0
4743,56,4317103.0
5003,56,5105150.0
5127,56,5204508.0
435,55,2103802.0
502,55,2108009.0
587,55,2200400.0
883,55,2305803.0
1225,55,2506301.0
2667,55,3147105.0
2973,55,3201209.0
4103,55,4127403.0
4202,55,4205308.0
4927,55,5006606.0
104,54,1500602.0
140,54,1503093.0
164,54,1505031.0
197,54,1507151.0
411,54,2102325.0
495,54,2107357.0
580,54,2114007.0
748,54,2208809.0
1239,54,2507705.0
1711,54,2807402.0
2478,54,3131703.0
2485,54,3132404.0
2727,54,3152204.0
4060,54,4124053.0
4311,54,4213708.0
4458,54,4303905.0
310,53,1713205.0
429,53,2103307.0
589,53,2200509.0
702,53,2205953.0
1308,53,2513406.0
1455,53,2608750.0
1783,53,2905701.0
1887,53,2914653.0
2109,53,2932309.0
2142,53,3101607.0
2203,53,3107406.0
2391,53,3124302.0
2435,53,3128006.0
3306,53,3516705.0
3824,53,4106506.0
4012,53,4120358.0
4595,53,4310603.0
4700,53,4314803.0
5315,53,5221858.0
252,52,1702406.0
396,52,2101608.0
539,52,2110658.0
617,52,2202000.0
3371,52,3522406.0
3840,52,4107504.0
4061,52,4124103.0
4125,52,4128708.0
4332,52,4215505.0
4784,52,4319406.0
5195,52,5210802.0
201,51,1507458.0
860,51,2304350.0
1427,51,2606408.0
1537,51,2616407.0
1824,51,2909307.0
2469,51,3130903.0
2986,51,3202405.0
3451,51,3530300.0
3616,51,3545803.0
