nodes,matric_values,geocode
1811,65,2101004.0
1864,65,4200101.0
2497,65,5100300.0
2884,65,4206504.0
347,64,5217203.0
429,64,2609907.0
1398,64,2803500.0
1939,64,3513504.0
2446,64,5204300.0
2649,64,4312807.0
3003,64,4114807.0
3542,64,5107065.0
641,63,2902005.0
922,63,5001904.0
1161,63,2708600.0
1424,63,2915601.0
1570,63,4312708.0
1629,63,3536000.0
1898,63,2100436.0
2577,63,3546603.0
2660,63,1502707.0
2791,63,1702208.0
3290,63,4205803.0
3649,63,4108601.0
15,62,2312304.0
550,62,2311306.0
594,62,2314003.0
1901,62,4309605.0
2760,62,3171303.0
2891,62,3144300.0
2899,62,4304606.0
3128,62,5220405.0
3479,62,5007406.0
4158,62,3170701.0
73,61,2210607.0
803,61,2706307.0
1162,61,2301109.0
1202,61,2932903.0
1289,61,2111102.0
1642,61,1508407.0
1805,61,2201903.0
1825,61,2104800.0
2043,61,2605103.0
2323,61,2911105.0
2381,61,4321402.0
2437,61,2206605.0
3237,61,2928802.0
3257,61,5001003.0
126,60,4125605.0
178,60,2925006.0
715,60,4116901.0
1025,60,3551009.0
1229,60,3135100.0
1298,60,2203305.0
1774,60,4204707.0
1810,60,2104677.0
2622,60,2203602.0
4454,60,4315602.0
159,59,3533908.0
1041,59,4213609.0
2465,59,4311809.0
3231,59,5104906.0
3861,59,3146107.0
4099,59,4322400.0
4171,59,3169307.0
4473,59,3144706.0
123,58,2916401.0
273,58,2300309.0
694,58,2918100.0
1244,58,3515509.0
1457,58,3534609.0
1829,58,4211405.0
2141,58,4113502.0
2292,58,5107958.0
3251,58,5104104.0
3312,58,2516904.0
3322,58,5212501.0
3477,58,4128203.0
3706,58,5105150.0
695,57,2926400.0
858,57,2929602.0
1290,57,2111508.0
1493,57,1500602.0
1899,57,2102804.0
2279,57,2202752.0
2282,57,4101002.0
2327,57,2403103.0
2467,57,3151800.0
3505,57,5005400.0
378,56,2601706.0
400,56,2301901.0
687,56,2802908.0
855,56,4204004.0
1033,56,3504107.0
1519,56,2110039.0
1572,56,2109502.0
1626,56,2313302.0
1671,56,3507605.0
1808,56,5204508.0
1942,56,3134202.0
1947,56,3302205.0
2360,56,3203130.0
2489,56,1700350.0
2766,56,3203205.0
3258,56,4205902.0
3511,56,4317103.0
134,55,2305803.0
314,55,3201209.0
595,55,3147105.0
1277,55,2103802.0
1291,55,2200400.0
1338,55,2506301.0
1742,55,2108009.0
2445,55,5006606.0
2868,55,4127403.0
3508,55,4205308.0
320,54,2507705.0
701,54,3152204.0
